"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"K3Q4MCZS","book","1880","Allen, J. S.","From Apollyonville to the Holy City: A Poem","","","","","","Wesleyan, Poetry, Richibucto","1880","2022-01-19 18:33:43","2022-01-19 18:33:43","","","302","","","","","From Apollyonville to the Holy City","","","","","Wesleyan Office","Halifax, NS","","","","Legislative Library, Fredericton","","","","","","/home/cvillami/Zotero/storage/M33H9SC9/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4NVJIELJ","book","1882","","Centenary of Methodism in Eastern British America, 1782-1882","","","","","","Methodist","1882","2022-01-19 18:33:43","2022-01-19 18:33:43","","","123","","","","","","","","","","S.F. Huestis","Halifax, N.S.","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39GR6T3Q","book","1967","","Milestones In Methodism A History Of Centenary-Queen Square United Church Of Canada Saint John, N.B. 1791-1966","","","","","","Methodist","1967","2022-01-19 18:33:43","2022-01-19 18:33:43","","","212","","","","","","","","","","Lingley Printing Co. Ltd.","Saint John, NB","English","","","PANB, KL, UNBF","","","","","","/home/cvillami/Zotero/storage/XPLW5Q9C/Milestones-In-Methodism--A-History-Of-Centenary-Queen-Square-United-Church-Of-Canada-Saint-John.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G6CNRZ2L","book","2014","Somerville, Graeme F.","Supplement to the Second Edition of a Library of Stone Pages","","978-0-9784392-5-5","","","","Wesleyan, Cemeteries","2014","2022-01-19 18:33:43","2022-01-19 18:33:43","","","43","","","","","","","","","","Graeme F. Somerville","Saint John, NB","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6T2SG9NA","book","","","Regulations for the Sale and Occupancy of Pews, in the Guildford-Street Wesleyan Chapel, Carleton","","","","","http://www.canadiana.ca/view/oocihm.54535","Wesleyan, Carleton, Fees","[1800s]","2022-01-19 18:33:43","2022-01-19 18:33:43","","","1","","","","","","","","","","N.p.","","","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPQAARXV","journalArticle","1832","","[Journal] The Nova Scotia and New Brunswick Wesleyan Methodist magazine","Halifax","","","","https://www.canadiana.ca/view/oocihm.8_04767","Wesleyan Methodist, Journals","1832","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","CIHM/ICMH microfiche series ; no. 04767","","","","","","English","","","Acadia, UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z5DWB5LB","journalArticle","1924","","Milestones in Sackville Methodism","The Wesleyan (Halifax)","","","","","Methodist","1924-02","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QHTZHEGD","book","1992","","Contribution of Methodism to Atlantic Canada","","","","","","Methodism","1992","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","McGill-Queen's U.P.","","","","","UNBF","","","","","","","","","","","Scobie, Charles H.H.; Grant, John Webster","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACQRP57H","book","1842","Alder, Robert","Wesleyan Missions: Their Progress Stated and Their Claims Enforced, With Observations and Suggestions Applicable to Kindred Institutions","","","","","https://catalog.hathitrust.org/Record/100289035","Wesleyan, Missions","1842","2022-01-19 18:33:43","2022-01-19 18:33:43","","","104","","","","","Wesleyan Missions","","","","","Wesleyan Missionary Society","London","","","","Legislative Library, Fredericton","","","","","","/home/cvillami/Zotero/storage/T6AYV7AR/7793739.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BRB5XCEY","book","1843","Mount Allison Wesleyan Academy","Catalogue of the Officers and Students of the Wesleyan Academy, Mount Allison, Sackville, New Brunswick, for the Year 1846, A","","","","","","Wesleyan, Education","1843","2022-01-19 18:33:43","2022-01-19 18:33:43","2019-01-03 16:17:32","","","","","","","","CIHM/ICMH microfiche series ;no. A01418.","","","","The Academy","Saint John, NB","en","","","","","","","","","/home/cvillami/Zotero/storage/4FM8R2R8/A-Catalogue-of-the-Officers-and-Students-of-the-Wesleyan-Academy-Mount-Allison-Sackville-New-Br.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCG2NMLU","book","1827","Marsden, Joshua","Narrative of a Mission: To Nova Scotia, New Brunswick, and the Somers Islands with a Tour to Lake Ontario, The","","","","","http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10449942-5","Methodist, Mission","1827","2022-01-19 18:33:43","2022-01-19 18:33:43","2018-10-29 15:05:28","","xii, 348","","","","","The narrative of a mission","","","","","J. Kershaw","London","English","","","UNBF","","WorldCat Discovery Service","","","","","","","","","","","","","","","","","","","","","","","","","","","2nd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DHRS924B","book","1989","Dobson, Shirley A.","Methodism at The Bend and the Free Meeting House","","","","","","Methodist, Moncton","1989","2022-01-19 18:33:43","2022-01-19 18:33:43","","","32","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RJQRQXU","book","1939","Wightman, F. A.; Chappell, H. L.","1839-1939 One Hundred Years of Church Life: Historical Sketch of the Jerusalem Charge","","","","","","Methodist","1939","2022-01-19 18:33:43","2022-01-19 18:33:43","","","12","","","","","","","","","","The Church","Fredericton, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYNP6WCU","book","1821","Marsden, Joshua","Sketches of the Early Life of a Sailor, Now a Preacher of the Gospel: In Several Letters, Addressed to His Children","","978-0-665-88972-1","","","https://babel.hathitrust.org/cgi/pt?id=aeu.ark:/13960/t4hm64p4k&view=1up&seq=1","Methodist, Biography","1821","2022-01-19 18:33:43","2022-01-19 18:33:43","","","132","","","","","Sketches of the Early Life of a Sailor, Now a Preacher of the Gospel","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 88972","","","","William Ross, Bowlalley-Lane","Hull, UK","English","","","","","WorldCat Discovery Service","","","","","","","","","","","","","","","","","","","","","","","","","","","3rd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXD5T4YH","book","1877","Pope, Henry","Draughts from the Living Fountain... with an Introduction by the Rev. James R. Narraway","","","","","","Wesleyan","1877","2022-01-19 18:33:43","2022-01-19 18:33:43","","","441","","","","","","","","","","J. & A. McMillan","St. John","","","","Acadia, Legislative Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXHEG2HD","book","1781","Wesley, John","A Short History of the People Called Methodists","","","","","https://catalog.hathitrust.org/Record/100313912","Methodist,  Dated: London, November 16, 1781. Bound with a pamphlet entitled: to the inhabitants of New Brunswick, Nova-Scotia, in North America.","1781","2022-01-19 18:33:43","2022-01-19 18:33:43","","","86","","","","","","CIHM/ICMH Microfiche series ; no. 92035","","","","J. Paramore","London","English","","","UNBF (mic), Dalhousie, UKing’sColl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRA94PLU","book","1940","","150th Anniversary of Methodism","","","","","","Methodist, Saint John","1940","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","N.p.","","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9P4Q8UJ","book","1870","Wilson, Robert","Piety Portrayed in the Lives and Deaths of Mr. and Mrs. Isaac Burpee, of Sheffield, N.B.","","","","","https://archive.org/details/cihm_94477","Methodist, Eulogies","1870","2022-01-19 18:33:43","2022-01-19 18:33:43","","","14","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 94477","","","","Henry Chubb & Co.","[Saint John, NB]","English","","","UNBF (mic), Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KM8VR6B9","bookSection","1889","Wilson, Robert; Anti-Tobacco Association of St. John, N.B.","The Tobacco Nuisance in a Letter to John Smith, Esq.","Prize Essays on Tobacco","","","","https://www.canadiana.ca/view/oocihm.04712","Methodist, Essays, Tobacco, Medicine","1889","2022-01-19 18:33:43","2022-01-19 18:33:43","","35-54","","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 04712","","","","Daily Telegraph Book and Job Press","St. John, NB","English","","","MtA, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6WWJAA82","journalArticle","2003","Whytock, Jack","Huntingdonian Missionaries to Nova Scotia and New Brunswick: a study in Calvinistic Methodism, The","Canadian Society of Church History Historical Papers","","","","http://www.stuartbarnard.com/csch-sche/wp-content/uploads/2013/05/2003-9-whytock-article.pdf","Methodist","2003","2022-01-19 18:33:43","2022-01-19 18:33:43","","12","","","","","","","","","","","","","en","","","","","Zotero","","","","/home/cvillami/Zotero/storage/59PUDARR/Lehmann - The Huntingdonian Missionaries to Nova Scotia and .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJ4PMGWU","book","1907","","Historical Sketch and Programme of the Twenty-Fifth Anniversary, Methodist Church, Hampton Station, N.B., 1882-1907","","","","","","Methodist","1907","2022-01-19 18:33:43","2022-01-19 18:33:43","","","8","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9IY4JI9E","book","1861","Wilson, Robert","Judea and the Jews, or the Past and Future of the Hebrew Race","","","","","","Methodist, Judaism","1861","2022-01-19 18:33:43","2022-01-19 18:33:43","","","48","","","","","","","","","","G.W. Day","St. John, NB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QERF9Q8D","book","1890","Dixon, F. A.","History of Sackville Methodism","","","","","","Methodist","1890","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","N.p.","Sackville, NB","","","","MCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GL4UQCLZ","book","1995","Mair, Nathan H.","Maritime Methodism and the Social Gospel, 1902-1925","","","","","","Methodist","1995","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","Maritime Conference Archives of the United Church of Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YNKYI72J","newspaperArticle","1890","Wilson, R.","History of Methodism in New Brunswick, The [clippings from Saint John Daily Sun]","Saint John Daily Sun","","","","","Methodist","1890","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","","","","","","Saint John Public Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZTKYURZ","book","2015","Campbell, Jacobina; Campbell, Gail G.; Young, Murray","A Calendar of Life in a Narrow Valley: Jacobina Campbell's Diary, Taymouth, New Brunswick, 1825-1843","","978-1-927602-00-3","","","","Methodist, Women","2015","2022-01-19 18:33:43","2022-01-19 18:33:43","","","251","","","","","A calendar of life in a narrow valley","","","","","Acadiensis Press","Fredericton, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQIYCHG9","book","1893","Wilson, Robert","The Doctrines, Institutions and Usages of the Methodist Church","","","","","https://archive.org/details/cihm_27465/page/n5","Methodist","1893","2022-01-19 18:33:43","2022-01-19 18:33:43","","","34","","","","","","CIHM/ICMH microfiche series ; no. 27465","","","","Sun Print. Co.","St. John, NB","English","","","Legislative Library, Fredericton, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KUUQD2IC","book","1849","","Wesleyan Academy, Mount Allison, Sackville, New Brunswick, North America","","","","","","Wesleyan Methodist, Missions","1849","2022-01-19 18:33:43","2022-01-19 18:33:43","","","4","","","","","","Papers relative to the Wesleyan Missions, and the state of heathen countries","","","","James Nichols","London, UK","","","","Legislative Library, Fredericton, MtA","","","","","","","","","New Brunswick; Missions; Wesleyan Methodist Church; Wesleyan Methodist Church Missions; Westmorland County Sackville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFMJP5YS","book","1881","McKeown, Harrison A.","Charity. A Sermon. Theological Union of Mount Allison Wesleyan College Third Annual Lecture and Sermon. Delivered June 1881.","","","","","https://www.canadiana.ca/view/oocihm.92551/59?r=0&s=1","Wesleyan, Sermons, Inspiration","1881","2022-01-19 18:33:43","2022-01-19 18:33:43","","","13","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 92551","","","","Conference Office, Granville Street","Halifax, NS","","","","York University Libraries, British Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMBAZUHI","book","1893","Wilson, Robert","Methodism in the Maritime Provinces","","","","","https://www.canadiana.ca/view/oocihm.25959","Methodist","1893","2022-01-19 18:33:43","2022-01-19 18:33:43","","","60","","","","","","CIHM/ICMH microfiche series ; no. 25959","","","","S.F. Huestis","Halifax, NS","English","","","MtA, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36S83AM9","journalArticle","1899","Wilson, Robert","Methodism in Eastern Canada","Methodist Magazine and Review","","","","https://www.canadiana.ca/view/oocihm.8_04976_43","Methodist","1899-07","2022-01-19 18:33:43","2022-01-19 18:33:43","","43-48","","1","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4C2IXRA","journalArticle","1840","Canadian Wesleyan Methodist New Connexion Church","British North American Wesleyan-Methodist Magazine","The British North American Wesleyan Methodist Magazine","","0821-6142","","http://web.b.ebscohost.com.proxy.hil.unb.ca/ehost/command/detail?vid=0&sid=0f9bac65-6c3d-464c-b2e1-19495e20582d%40pdc-v-sessmgr01&bdata=JnNpdGU9ZWhvc3QtbGl2ZSZzY29wZT1zaXRl#jid=6IKW&db=h9j","Wesleyan Methodist, Journals","1840","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","","","English","","","UNBF, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZLWHGGJ","book","1877","Collins, John","A Journal of My Visit to England, Ireland and Scotland","","","","","","Methodist","1877","2022-01-19 18:33:43","2022-01-19 18:33:43","","","236","","","","","","","","","","John Collins","St. John, NB","","","","Legislative Library, Fredericton","","","","","","","","","New Brunswick; Methodist Church; Methodist Church in Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NK5CHGDH","book","1903","Cornish, George H.","Cyclopedia of Methodism in Canada","","978-0-665-06262-9","","","","Methodism","1903","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 06262","","","","Methodist Book and Pub. House","Toronto, ON","","","","UNBF","","","","","","/home/cvillami/Zotero/storage/7DC24BVA/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXLPQKDY","book","1836","Cooney, Robert","Glory of the God of Israel Displayed: Being the Substance of a Sermon Preached at Liverpool Before the Wesleyan Ministers of the Nova Scotia District, on Monday, 26th of May, 1834","","978-0-665-57327-9","","","https://archive.org/details/cihm_57327","Wesleyan, Sermons","1836","2022-01-19 18:33:43","2022-01-19 18:33:43","","","34","","","","","The glory of the God of Israel displayed","CIHM/ICMH microfiche series ; no. 57327","","","","N.p.","[Halifax, NS]","English","","","LAC, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCZAUBDI","book","1838","Cooney, Robert","The Judgment Seat of Christ: A Sermon Preached in the Wesleyan Chapel at Guysborough, on Sunday 7th of January, 1838","","","","","http://catalog.hathitrust.org/api/volumes/oclc/861483706.html","Wesleyan, Sermons","1838","2022-01-19 18:33:43","2022-01-19 18:33:43","","","23","","","","","The judgment seat of Christ","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 58245","","","","Cunnabell","Halifax, NS","English","","","UQ à M, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M95DK6H8","bookSection","1992","Acheson, Thomas W.","Methodism and the Problem of Methodist Identity in Nineteenth-Century New Brunswick","The Contribution of Methodism to Atlantic Canada","978-0-7735-0885-9","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=403988&site=ehost-live&scope=site","Methodist","1992","2022-01-19 18:33:43","2022-01-19 18:33:43","","107-123","","","","","","","","","","","McGill-Queen's University Press","Montreal, QC","","","","UNBF","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=ATLA0001186923&site=ehost-live&scope=site&scope=cite","","Conference proceedings; Methodists -- Canada; New Brunswick -- Church history","Scobie, Charles H. H.; Grant, John W.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JYLKIWQK","book","1856","Collins, John","A Certain Portion of My Journal, Entitled Truth Defended, Father, Son and Holy Ghost Against the World, the Flesh, and the Devil: And Apostolic Succession Contrasted with the Opposite","","","","","http://catalog.hathitrust.org/api/volumes/oclc/768321490.html","Methodist","1856","2022-01-19 18:33:43","2022-01-19 18:33:43","","","142","","","","","A certain portion of my journal, entitled Truth defended, Father, Son and Holy Ghost against the world, the flesh, and the devil","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 48660","","","","J. Collins","Saint John, NB","English","","","Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3MUPQH2","book","1896","Cooney, Robert","A Compendious History of the Northern Part of the Province of New Brunswick and of the District of Gaspé in Lower Canada","","","","","https://archive.org/details/compendioushisto00coon","Wesleyan","1896","2022-01-19 18:33:43","2022-01-19 18:33:43","","","288","","","","","","","","","","D. G. Smith","Chatham, Miramichi, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5ZNUSAW","book","1882","Collins, John","New Book on Politics: Shewing the Government's Just, Equitable and Righteous Laws, and the Duty of the Subject to Keep and Obey Them in England, Ireland, and in Our Own Dominion: And Readjust and Make Peace Between the Landlord and Tenant in Ireland, and Over the World Abroad, by the Sovereign of the World, as Revealed by His Will in His Old, Old Story-Book","","978-0-665-03386-5","","","","Methodist, Politics","1882","2022-01-19 18:33:43","2022-01-19 18:33:43","","","140","","","","","New Book on Politics","CIHM/ICMH microfiche series ; no. 03386","","","","J. Collins","Saint John, NB","English","","","Acadia, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46XKV8EW","book","1874","Currie, Duncan D.; Canadiana.org","A Catechism of Baptism","","","","","https://archive.org/details/cihm_01145","Methodist, Baptism","1874","2022-01-19 18:33:43","2022-01-19 18:33:43","","","139","","","","","","CIHM/ICMH microfiche series ; no. 01145","","","","A. W. Nicolson, Methodist Book Room","Halifax, NS","English","","","TFRBL, UNBF (1972)","","","","","","","","","Baptism","","","","Canadiana.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKTICZZU","book","1881","Queen Square Methodist Sunday School Library","Catalogue of the Queen Square Methodist Sunday School Library, Saint John, N.B.","","978-0-665-54617-4","","","https://archive.org/details/cihm_54617","(Saint John N.B.)","1881","2022-01-19 18:33:43","2022-01-19 18:33:43","","","24","","","","","","CIHM/ICMH microfiche series ; no. 54617","","","","N.p.","[Saint John, NB]","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWFW5PHU","book","1888","Linscott, Thomas S.","The Path of Wealth: Or, Light from My Forge: A Discussion of God's Money Laws, the Relation Between Giving and Getting, Cash and Christianity","","","","","https://archive.org/details/cihm_11955","Methodist","1888","2022-01-19 18:33:43","2022-01-19 18:33:43","","","431","","","","","","","","","","Bradley, Garretson","Brantford, ON; St. John, NB","","","","UNBF, Legislative Library, Fredericton","","","","","","","","","Methodist Church in Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATN4AXT4","thesis","1980","Buttimer, Twila F.","Great Expectations: The Maritime Methodist Church and Church Union, 1925","","","","","","Methodist, Church Union","1980","2022-01-19 18:33:43","2022-01-19 18:33:43","","","218","","","","","Great Expectations","","","","","University of New Brunswick","Fredericton, NB","English","","M.A.","UNBSJ","Canadian theses on microfiche no. 47708","","","","<p>vi, 218 leaves</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNYGBHIQ","thesis","1993","Lane, Hannah M.","Re-Numbering Souls: Lay Methodism and Church Growth in St. Stephen, New Brunswick, 1861-1881","","","","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/304059630?accountid=14611","Wesleyan Methodist Historians have often assumed that the secularization of religious practice paralleled or followed the industrialization of late nineteenth century Canadian communities and the declining influence of churches on elite culture and the state. The neglect of lay religion, however, has left this hypothesis untested. In the two decades following the first New Brunswick census of religion in 1861, Wesleyan Methodists remained the single largest religious group in the parish of St. Stephen. Yet the dynamics and demography of church growth show that low and fluid church involvement characterized both the rural settlements and expanding villages of this pre-industrial parish. By their remarkably varied and independent choices of religious affiliation, lay men and women determined the size and nature of Methodist communities and anticipated modern 'consumer religion'. Nevertheless, the content of their piety remained in essential continuity with the Methodist tradition. In fact, associational fluidity was rooted in the nature of Methodist belief, worship, and polity. (Abstract shortened by UMI.)","1993","2022-01-19 18:33:43","2022-01-19 18:33:43","","","431","","","","","","","","","","University of New Brunswick (Canada)","Fredericton, NB","English","","M.A.","UNBF","","","","","","/home/cvillami/Zotero/storage/PLM6CADE/Lane - 1993 - Re-numbering souls Lay methodism and church growt.pdf","","","Social sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPAH7WIR","book","1884","Evans, Edwin","The Origins of Organization and Government in the Early Church, Being the Sixth Annual Lecture Before the Theological Union of Mount Allison Wesleyan College","","","","","https://catalog.hathitrust.org/Record/100277198","Wesleyan, Church polity","1884","2022-01-19 18:33:43","2022-01-19 18:33:43","","","84","","","","","","CIHM/ICMH microfiche series ; no. 28278","","","","J. & A. McMillan","Saint John, NB","","","","Legislative Library, Fredericton, MtA, UNBF (mic)","","","","","Contains copy of review from the Wesleyan Methodist Magazine, June 1886, in cover pocket","","","","Church polity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I85P3SG5","book","1881","Evans, Edwin","Ordination Charge: Delivered by the Rev. E. Evans, Ex-President of the New Brunswick and Prince Edward Island Conference, at Moncton, N.B.","","","","","https://catalog.hathitrust.org/Record/100288252","Methodist, Sermons, Moncton","1881","2022-01-19 18:33:43","2022-01-19 18:33:43","","","27","","","","","","CIHM/ICMH microfiche series ; no. 61429","","","","Conference of New Brunswick and P.E. Island","Halifax, NS","","","","Legislative Library, Fredericton, MtA, UNBF (mic)","","","","","Typescript (carbon copy) print. Added t.p. with imprint: Halifax, N.S., Conference Office, 1881 Published by the request of the Conference of New Brunswick and P.E. Island","","","","Sermons; Methodist Church in Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZE79H5J","thesis","1978","Evans, Mary G.","Mount Allison Wesleyan Academy and College, 1843-1886","","","","","","Wesleyan, Education","1978","2022-01-19 18:33:43","2022-01-19 18:33:43","","","131","","","","","","","","","","Bishop's University","Lennoxville, QC","English","","M.Ed.","Legislative Library, Fredericton, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QSM4SGK","book","1946","Falconer, James W.","A Brief History of Pine Hill Divinity Hall and the Theological Department at Mount Allison University","","","","","","Methodist, United, Education","1946","2022-01-19 18:33:43","2022-01-19 18:33:43","","","","","","","","","","","","","N.p.","Nova Scotia","English","","","LAC","","","","OCLC: 1036026606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
